split,stem,sequence_bucket,objects,read_ok,ecc_ok,rgb_height,rgb_width,ir_height,ir_width,phase_dx_px,phase_dy_px,phase_response,ecc_dx_px,ecc_dy_px,ecc_shift_px,ecc_correlation,affine_ok,affine_correlation,affine_center_shift_px,affine_max_corner_shift_px,affine_scale_x,affine_scale_y,affine_rotation_deg
train,12475,train:12k,10,True,True,512,640,512,640,-0.737428801678675,-1.6260713284700614,0.2721318497788161,-1.409597635269165,-1.342915654182434,1.9468918684931265,0.7026758126661213,,,,,,,
train,12566,train:12k,39,True,True,512,640,512,640,-0.18005758416228446,-0.30860336141654443,0.27859388925135137,0.07309941947460175,-0.0010492538567632437,0.07310694947253453,0.51863478625871,,,,,,,
train,12656,train:12k,3,True,True,512,640,512,640,-13.226308139838522,3.824591659953768,0.008670619828626514,-1.7216780185699463,-1.2731919288635254,2.141306350653769,0.32649964668421855,True,0.23362810334804865,3.235289105289988,7.087528993290206,1.0022008796326316,1.0070574308124365,-0.22757594384992888
train,12746,train:12k,45,True,True,512,640,512,640,0.5307941820919382,-0.44393382873397513,0.15297368997707964,1.1261439323425293,-0.41770023107528687,1.2011134997960198,0.2772340448073506,,,,,,,
train,12837,train:12k,3,True,True,512,640,512,640,0,0,0.025313423620536922,0.16949373483657837,-0.3957107663154602,0.43048244647932055,0.06616785678373782,,,,,,,
train,12927,train:12k,81,True,True,512,640,512,640,-4.466230997715513,0.7227767597163961,0.07653781129047274,-1.5463823080062866,0.7029342651367188,1.6986508833830891,0.33085087449332345,,,,,,,
train,13018,train:13k,5,True,True,512,640,512,640,0.723553213292405,-1.5129792692152364,0.1599631326738745,0.0015492665115743876,-0.48557597398757935,0.48557844550670726,0.5015531003160545,,,,,,,
train,13108,train:13k,37,True,True,512,640,512,640,1.7990718551172904,-3.803168789041422,0.15834028031677008,1.0447648763656616,-3.3278708457946777,3.488016343593811,0.3986241901210292,,,,,,,
train,13198,train:13k,41,True,True,512,640,512,640,11.19218864065948,-0.1435920155805661,0.38393415361642835,10.505098342895508,-0.17306508123874664,10.506523816955355,0.6166298073876433,,,,,,,
train,13289,train:13k,15,True,True,512,640,512,640,0,0,0.09041380477137864,-3.723262310028076,-1.879712462425232,4.170851372402562,0.26293828130489977,,,,,,,
train,13379,train:13k,20,True,True,512,640,512,640,0,0,0.009149352274835109,0.32036539912223816,-3.437128782272339,3.4520266880312036,0.31661013664679283,,,,,,,
train,13470,train:13k,9,True,True,512,640,512,640,2.6291389978478037,-14.479999521974378,0.5966067722067236,2.436795711517334,-14.324453353881836,14.530242159964365,0.8702010214382547,,,,,,,
train,13560,train:13k,14,True,True,512,640,512,640,6.3262286565164345,1.5184650700035718,0.330952637642622,5.774838924407959,1.5269478559494019,5.973301796966712,0.6799517025676438,True,0.627394442935226,5.30191200692639,7.4525080891196716,0.9971527481401053,1.0048600255657867,-0.003988774554976938
train,13650,train:13k,10,True,True,512,640,512,640,-6.310333033911547,-8.882180629870675,0.3660938864573836,-6.554180145263672,-8.397664070129395,10.652607155589223,0.8067971497889028,,,,,,,
train,13741,train:13k,28,True,True,512,640,512,640,0.9214925170081187,-3.4084931935341274,0.3428969163447618,0.5127049088478088,-3.9031739234924316,3.936703316302607,0.8195138528687149,,,,,,,
train,13831,train:13k,6,True,True,512,640,512,640,0.7856210986203109,-0.7981319309899959,0.1664105170406401,0.11555381119251251,-1.9445321559906006,1.9479625224738202,0.8277580952034459,,,,,,,
train,13922,train:13k,135,True,True,512,640,512,640,-0.38480493770543944,-1.0014538796787633,0.11756979627534747,-0.07643992453813553,-1.1999508142471313,1.202383058212211,0.29649410282687877,,,,,,,
train,14012,train:14k,9,True,True,512,640,512,640,0,0,0.2083435425069183,3.536569118499756,-29.522424697875977,29.73349762761999,0.2721203695767954,,,,,,,
train,14102,train:14k,24,True,True,512,640,512,640,-0.04624066412424099,-0.9309889049201274,0.31335831300821154,-0.18112757802009583,-1.183935523033142,1.1977105335677674,0.5290806201451359,,,,,,,
train,14193,train:14k,5,True,True,512,640,512,640,-0.613902101802239,-0.06775216568905762,0.06043827652465552,-1.484679102897644,-1.6174348592758179,2.1955335484983003,0.171251957685113,,,,,,,
train,14283,train:14k,2,True,True,512,640,512,640,0,0,0.2525697138160467,-3.6802079677581787,-17.45304298400879,17.83683380220854,0.5976411413203033,,,,,,,
train,14374,train:14k,5,True,True,512,640,512,640,1.3096560530950683,-0.7602355955763187,0.38552621034905316,0.8580055236816406,-0.8625553250312805,1.2166244972907723,0.7974499464165336,,,,,,,
train,14464,train:14k,85,True,True,512,640,512,640,0.3708072028573497,-0.38819124146414197,0.2513335321098566,0.7848297357559204,-0.32942911982536316,0.8511646486524339,0.700148753551514,True,0.6584049311826656,1.025223453783187,2.729621698684358,1.0021116193174964,1.002982210554602,0.25848576390952077
train,14554,train:14k,29,True,True,512,640,512,640,0.008557523544880041,5.346219975077787,0.25320233311504126,-0.593909740447998,4.5264458656311035,4.565242704861146,0.4782727112686097,,,,,,,
train,14645,train:14k,45,True,True,512,640,512,640,-0.5467566680281948,-3.6893682046919594,0.24316321071237326,-1.3128451108932495,-3.181981325149536,3.4421748123528975,0.6987462533081346,,,,,,,
train,14735,train:14k,34,True,True,512,640,512,640,3.280483385269008,-1.552973416225484,0.2521379203302786,2.235677480697632,-1.6055611371994019,2.752468049402853,0.6755262874390471,,,,,,,
train,14826,train:14k,27,True,True,512,640,512,640,0.9969386943892573,-4.115778338934206,0.11485408958978952,0.9514429569244385,-3.5692930221557617,3.6939269589815833,0.332656058401843,,,,,,,
train,14916,train:14k,7,True,True,512,640,512,640,-2.4863933846056057,-0.8176012747190384,0.4233332390896976,-3.0050740242004395,-0.29069143533706665,3.0191010916334924,0.7277781073540275,,,,,,,
train,15006,train:15k,3,True,True,512,640,512,640,0.2986785948097008,0.22018417256404632,0.5388536685524741,0.5056973099708557,-0.055087462067604065,0.508688900791839,0.8454159347950445,,,,,,,
train,15097,train:15k,109,True,True,512,640,512,640,1.2275459254919951,-1.558602108413993,0.3284960877150297,0.43385860323905945,-0.6385988593101501,0.7720374283134027,0.6735683210119789,,,,,,,
train,15187,train:15k,10,True,True,512,640,512,640,-0.31855358921455945,1.0682180354301067,0.37274055248126386,-0.18487386405467987,0.3215659260749817,0.37092181173795763,0.7419340743985487,,,,,,,
train,15278,train:15k,1,True,True,512,640,512,640,0.6000217828830046,-0.5058939684939219,0.3563115742057562,0.646256148815155,3.617586851119995,3.674858042874266,0.6585558619570111,,,,,,,
train,15368,train:15k,6,True,True,512,640,512,640,14.243216442310995,-5.0223059276012805,0.34587268251925707,13.815451622009277,-4.568849086761475,14.551325901706688,0.7137397905104058,True,0.618401956719164,14.00521130646675,17.3542714583293,0.9995032598915237,1.0027316447740813,0.5596996925825141
train,15458,train:15k,14,True,True,512,640,512,640,-0.6744570050123571,-7.101883793005527,0.5904105441644788,-0.6865553259849548,-6.832363605499268,6.866771486906292,0.8767968650119486,,,,,,,
train,15549,train:15k,1,True,True,512,640,512,640,1.4703616092306788,-2.7717199290826784,0.42377507463097575,1.143306851387024,-2.191218137741089,2.4715556808605457,0.8821768680465774,,,,,,,
train,15639,train:15k,21,True,True,512,640,512,640,-0.1818234862299164,1.4549986960245462,0.32960552390431985,-0.9728566408157349,1.2516300678253174,1.585253251144335,0.6643417964944678,,,,,,,
train,15730,train:15k,10,True,True,512,640,512,640,4.709531132121413,-14.434785638445987,0.5401006759842858,5.134827613830566,-14.258098602294922,15.154531677901542,0.8596560232695566,,,,,,,
train,15820,train:15k,21,True,True,512,640,512,640,0.7850954294191297,-0.5873806528152272,0.3339981012046337,0.3188978433609009,-0.02063143439590931,0.3195645327402063,0.7345466151318557,,,,,,,
train,15910,train:15k,5,True,True,512,640,512,640,-0.2811601135556998,-3.034962344270184,0.607795425504446,-0.5259537696838379,-3.0391557216644287,3.0843305381184862,0.8316590419525584,,,,,,,
train,16001,train:16k,8,True,True,512,640,512,640,1.791256338965411,-6.748531729405613,0.21561909173615276,1.0985288619995117,-6.192982196807861,6.289657713311994,0.501025329828252,,,,,,,
train,16091,train:16k,16,True,True,512,640,512,640,0.11224149046927323,-0.5561903848951033,0.5104051060043275,-0.03348393365740776,-0.5231564044952393,0.5242268567877462,0.7905048226425883,,,,,,,
train,16182,train:16k,15,True,True,512,640,512,640,-1.4936613346974354,-3.6564774036600625,0.16467743855901062,-0.5558767318725586,-4.118987083435059,4.156326928255544,0.33271128853985943,,,,,,,
train,16272,train:16k,1,True,True,512,640,512,640,1.6482510227520493,-6.54786385584282,0.3353527839761227,0.9018784165382385,-6.411109924316406,6.4742347146119,0.8457873204144439,True,0.8336176853750189,7.362029634922962,8.54219506564442,0.9935601075607144,1.0018497436642249,-0.02457687481018162
train,16362,train:16k,6,True,True,512,640,512,640,-2.6283272791107493,-2.6775547981228556,0.4509902460500598,-3.6030101776123047,-2.5610430240631104,4.42047776954937,0.833914104023698,,,,,,,
train,16453,train:16k,35,True,True,512,640,512,640,8.108331882410937,-0.4750692112811521,0.4642638840712607,7.266895294189453,-0.5129699110984802,7.284978060804658,0.769861834931192,,,,,,,
train,16543,train:16k,7,True,True,512,640,512,640,0.3268261968628394,0.9426015397581011,0.2238467464921996,-1.0458154678344727,1.798831820487976,2.0807512852722025,0.656426470218786,,,,,,,
train,16634,train:16k,19,True,True,512,640,512,640,0.628979388452592,-0.8759160930120515,0.3254685377702117,0.6576202511787415,-0.749930739402771,0.9974269440222566,0.7771136886552068,,,,,,,
train,16724,train:16k,17,True,True,512,640,512,640,0.80786020623691,-5.215200343684899,0.2636077912524343,0.4718870222568512,-4.97238826751709,4.994729466619393,0.6048240777406151,,,,,,,
train,16814,train:16k,21,True,True,512,640,512,640,-0.3893348318269432,-1.2655115268007648,0.32067930018529295,-0.6316096782684326,-1.557099461555481,1.680324230277812,0.483875039849293,,,,,,,
train,16905,train:16k,49,True,True,512,640,512,640,0,0,0.015250790922436863,3.584669351577759,-3.166339159011841,4.782839954465623,0.17670651148876249,,,,,,,
train,16995,train:16k,30,True,True,512,640,512,640,-3.2220874074995436,-0.8916862213041554,0.050974901346489784,-3.0656802654266357,-0.6877038478851318,3.141867608958459,0.2417539376763575,,,,,,,
train,17086,train:17k,57,True,True,512,640,512,640,1.8486617150349502,-9.313813936758095,0.12366847321391106,0.04447932913899422,-7.531245708465576,7.531377054164916,0.6353049624778041,,,,,,,
train,17176,train:17k,1,True,True,512,640,512,640,1.2695090659976245,-0.0959194341788816,0.19441345846280456,0.5492883920669556,0.3514340817928314,0.6520917508334789,0.5535909459355625,True,0.48866346155083773,1.1270330289418897,5.9831063179757935,0.9983286320180399,0.9974255528425071,-0.5227444768463779
train,17266,train:17k,34,True,True,512,640,512,640,-0.07770328022354533,-3.8055209856997863,0.46501905769109725,-0.37255051732063293,-3.562251329421997,3.5816795532158734,0.8643069833771303,,,,,,,
train,17357,train:17k,27,True,True,512,640,512,640,-4.867368937170227,-0.05057724892247961,0.3618782711215317,-4.7171854972839355,-0.20575600862503052,4.721670737236046,0.6396811573712656,,,,,,,
train,17447,train:17k,56,True,True,512,640,512,640,0.5127438984661694,0.6545722826250824,0.39932557037100197,0.4131441116333008,1.2626200914382935,1.3284944682914244,0.7047714796200905,,,,,,,
train,17538,train:17k,5,True,True,512,640,512,640,7.567926540865585,-8.434494681968147,0.42189503310364673,7.378699779510498,-8.043342590332031,10.91515324956995,0.8121737482208878,,,,,,,
train,17628,train:17k,83,True,True,512,640,512,640,2.9812544516257162,-3.358105334051629,0.19587609507143497,2.435976982116699,-2.056899309158325,3.1882312691237407,0.5614817776097258,,,,,,,
train,17718,train:17k,35,True,True,512,640,512,640,1.9471375541518796,-3.236867790996712,0.1162760759703815,1.9384067058563232,-2.6100945472717285,3.251155810324441,0.2948898238585181,,,,,,,
train,17809,train:17k,10,True,True,512,640,512,640,-2.0925185786644533,0.032627776795152386,0.3894082075916231,-2.107839822769165,0.05120834335684776,2.1084617646238923,0.8426940152381411,,,,,,,
train,17899,train:17k,10,True,True,512,640,512,640,10.335058174414485,-4.089529837329053,0.15674494383856655,11.577404022216797,-3.6182379722595215,12.129630246530285,0.5992741379267097,,,,,,,
train,17990,train:17k,37,True,True,512,640,512,640,4.471513197182105,0.10659465144053115,0.08358975471928716,3.373227119445801,-0.2728694677352905,3.384245698200229,0.21652898675804752,,,,,,,
val,00001,val:00k,39,True,True,512,640,512,640,1.5592682239434907,0.32766715205789865,0.1197887198999524,0.8170186877250671,0.2686426341533661,0.8600513943810859,0.17821572139510924,True,0.18413504016291227,0.5292533680373481,2.004621845263637,0.9988329812617024,0.9976152337530992,-0.1463605315063926
val,00030,val:00k,6,True,True,512,640,512,640,2.101778537634061,-2.985224038211811,0.363257094938308,2.0941226482391357,-2.159583806991577,3.008180826560851,0.7668262794375094,,,,,,,
val,00060,val:00k,5,True,True,512,640,512,640,0,0,0.3148541227914393,3.1103527545928955,-41.79348373413086,41.90906318319541,0.8861143371268467,,,,,,,
val,00090,val:00k,10,True,True,512,640,512,640,1.6248668600684937,0.9880526254864321,0.13491711202077566,1.9186700582504272,1.3588752746582031,2.3511352161252033,0.24256317308628908,,,,,,,
val,00120,val:00k,3,True,True,512,640,512,640,0.44777242997565736,-0.5980754454209318,0.34161325320601466,0.8397735953330994,-0.50721275806427,0.9810629303779874,0.7712688950599528,,,,,,,
val,00150,val:00k,4,True,True,512,640,512,640,0.42071194487181174,-1.7679248632267672,0.2791719170287251,-0.7612894773483276,-1.3326301574707031,1.5347523594774763,0.7709157611416987,,,,,,,
val,00180,val:00k,26,True,True,512,640,512,640,1.10992731865025,-1.674771947654449,0.1825782899511978,0.4991019368171692,-1.73692786693573,1.807213644888881,0.2962222730041511,,,,,,,
val,00210,val:00k,7,True,True,512,640,512,640,-0.9150009664069785,-8.524494920565814,0.4779055485501885,-1.2567763328552246,-8.353740692138672,8.44774942232063,0.8410671158265662,,,,,,,
val,00240,val:00k,30,True,True,512,640,512,640,0,0,0.0008568377466872335,-0.39437374472618103,-7.76146125793457,7.77147421722215,0.2029125841701711,,,,,,,
val,00270,val:00k,12,True,True,512,640,512,640,-0.06385364389660708,0.5300770945969759,0.4629582030698657,-0.07769942283630371,0.3908638060092926,0.39851187580442904,0.8214850224572499,,,,,,,
val,00300,val:00k,2,True,True,512,640,512,640,-0.15069557818594603,-13.400678885954278,0.24788789434824138,-0.32084283232688904,-12.848957061767578,12.852962214921602,0.6527559149811738,True,0.5961920190522815,13.43567547708187,14.92738575712126,0.9966473269952711,1.0004813101862644,-0.23652957091867263
val,00330,val:00k,9,True,True,512,640,512,640,0.420709567088295,-0.17780965598194598,0.3925605559721589,0.012602724134922028,-0.21161766350269318,0.21199260402655568,0.7937870704386362,,,,,,,
val,00360,val:00k,14,True,True,512,640,512,640,-0.6677631144585803,-9.022549774652816,0.5186508446931839,-0.7294136881828308,-8.582566261291504,8.613506136177516,0.8140832939788183,,,,,,,
val,00390,val:00k,33,True,True,512,640,512,640,1.1895683093169964,-0.10438314947464278,0.10535376924090087,-0.4351396858692169,1.7977920770645142,1.8497034623350577,0.4291791757590513,,,,,,,
val,00420,val:00k,4,True,True,512,640,512,640,-7.541337433564081,-0.71925228394025,0.3753916400950402,-7.57360315322876,-0.6717394590377808,7.603334704156131,0.9216564430401534,,,,,,,
val,00450,val:00k,11,True,True,512,640,512,640,1.215572765685863,4.009880996160746,0.34381267400458454,1.0803587436676025,2.907741069793701,3.1019563414052205,0.8257048634176574,,,,,,,
val,00480,val:00k,19,True,True,512,640,512,640,-0.24452088011537398,-5.129361243991923,0.3781464629340917,-0.24476219713687897,-4.221900939941406,4.22898995976881,0.7675442477463144,,,,,,,
val,00510,val:00k,14,True,True,512,640,512,640,0.06285807072140415,-3.863766925168136,0.40989693058654664,-0.16542568802833557,-3.8587636947631836,3.8623079771403606,0.7875590205450503,,,,,,,
val,00540,val:00k,19,True,True,512,640,512,640,0.7793262812302828,0.0346504713560023,0.5788864850648678,0.7498132586479187,-0.036169059574604034,0.7506851028991597,0.8788461644981675,,,,,,,
val,00570,val:00k,1,True,True,512,640,512,640,0.2545055146397317,-1.4822592872424707,0.4583032799884677,0.013209931552410126,-1.415666103363037,1.4157277345954287,0.8513911988404708,,,,,,,
val,00600,val:00k,7,True,True,512,640,512,640,-3.644933489053301,-0.44468525973292117,0.1953122690320015,-1.0886337757110596,-5.26633882522583,5.377680552031693,0.6889986297433255,True,0.7619838541174774,8.819306814109126,10.672308679095936,0.9951634663225752,1.0002090926497316,0.22906417979138888
val,00630,val:00k,5,True,True,512,640,512,640,0.41252921846967183,-0.6941403684896841,0.30412011900916697,0.4932071268558502,-1.201719045639038,1.2989926615008272,0.8608235781329154,,,,,,,
val,00660,val:00k,10,True,True,512,640,512,640,0.8555857293976032,-0.6821025852465823,0.5040702054742724,0.09225407987833023,-0.46155211329460144,0.47068159996000475,0.806208010263762,,,,,,,
val,00690,val:00k,13,True,True,512,640,512,640,-8.562892597865925,0.6368098878910473,0.1437047395389527,7.52664041519165,1.019191861152649,7.5953319867821545,0.7687562227742698,,,,,,,
val,00720,val:00k,8,True,True,512,640,512,640,0.8988204531020756,-0.6446499107206023,0.54210661619436,0.2287077158689499,-0.1827450394630432,0.2927506938443384,0.829602099306864,,,,,,,
val,00749,val:00k,12,True,True,512,640,512,640,8.00324515898376,-0.4488349047031761,0.26388967810198666,6.793703556060791,-0.6019033193588257,6.820314920404204,0.7480014353801872,,,,,,,
val,00779,val:00k,15,True,True,512,640,512,640,-0.5588554495684548,-4.203989752873952,0.3687963683158159,-0.5983967781066895,-4.309292793273926,4.350641686258599,0.8458899111700354,,,,,,,
val,00809,val:00k,27,True,True,512,640,512,640,0.15469971055750875,0.004723040602215178,0.48010624619200826,0.1603817343711853,-0.0213814377784729,0.16180070024998083,0.7274021958488162,,,,,,,
val,00839,val:00k,16,True,True,512,640,512,640,5.811793945343311,0.011650789402182227,0.2739523081108928,5.562766075134277,-0.7540377378463745,5.61363868776405,0.45830345346229223,,,,,,,
val,00869,val:00k,19,True,True,512,640,512,640,3.165224887912018,-5.37695935547606,0.1504825453273952,1.7112773656845093,-4.942142963409424,5.23003320191004,0.33364811122336785,,,,,,,
val,00899,val:00k,6,True,True,512,640,512,640,0.042780779721397266,0.7225486150876463,0.7372131754644216,-0.011454774998128414,0.704645574092865,0.7047386728134912,0.8092522967608393,True,0.8142713991976243,0.4239792065121072,4.1880964078431715,0.9987944284979174,1.003248933399336,0.24151185077591183
val,00929,val:00k,19,True,True,512,640,512,640,-5.4352850003975846,-3.0028094482298684,0.41818002788349984,-5.621328353881836,-3.584714889526367,6.667046820095679,0.7939898212065156,,,,,,,
val,00959,val:00k,13,True,True,512,640,512,640,2.1171615898340974,-3.758084462948773,0.49526283917948605,2.5602529048919678,-3.4163880348205566,4.26926248214757,0.8425244213563626,,,,,,,
val,00989,val:00k,4,True,True,512,640,512,640,0,0,0.00981334182433784,-1.323137879371643,-1.3850756883621216,1.9154969356070224,0.21730294124328342,,,,,,,
val,01019,val:01k,11,True,True,512,640,512,640,1.5385798257561873,-7.237796728499404,0.2553171076462604,1.1258924007415771,-8.122628211975098,8.200287968603384,0.5898358821440309,,,,,,,
val,01049,val:01k,79,True,True,512,640,512,640,-1.2391986189367117,-0.030675217964528656,0.2655555473640561,-1.4850842952728271,-0.03162131458520889,1.4854209072185856,0.4435316073587941,,,,,,,
val,01079,val:01k,10,True,True,512,640,512,640,-0.16166205291449387,-3.35415679647906,0.4345006265677512,-0.13723169267177582,-3.1847546100616455,3.187709908975794,0.8207490196970084,,,,,,,
val,01109,val:01k,4,True,True,512,640,512,640,0.6950850411486726,0.01792828316933992,0.22379100462421775,1.083040714263916,-0.4206552505493164,1.1618640318763644,0.4738818870713859,,,,,,,
val,01139,val:01k,7,True,True,512,640,512,640,0.14754440131054025,-11.501887321349557,0.3508971378207207,-0.0010767673375084996,-10.908852577209473,10.90885263035108,0.7760820326487557,,,,,,,
val,01169,val:01k,10,True,True,512,640,512,640,-0.02884118000855551,1.1943337995569152,0.41609295113012196,-0.22602111101150513,1.1916017532348633,1.2128480040529708,0.7660979558798633,,,,,,,
val,01199,val:01k,31,True,True,512,640,512,640,0.2730091795376097,1.1573586251311667,0.48474281560629606,0.07759232074022293,1.0910286903381348,1.0937843349485303,0.8305122103121975,True,0.7921801303766401,0.9662517620640897,3.907702864535538,0.9991577328253788,1.0076178535814437,0.1455680802258599
val,01229,val:01k,19,True,True,512,640,512,640,0.9661277422594026,-2.4368271296825696,0.32022461500018834,1.0122644901275635,-1.6984432935714722,1.9772174942203817,0.6983521639619186,,,,,,,
val,01259,val:01k,10,True,True,512,640,512,640,-3.9248160641927257,-0.500321062340106,0.4766169384121895,-3.1687872409820557,-0.7402815222740173,3.254109603383237,0.8269745618696557,,,,,,,
val,01289,val:01k,9,True,True,512,640,512,640,14.843836859901955,-0.6030262245361087,0.24586679693311453,14.95997428894043,-0.5145992040634155,14.96882236739355,0.7268647200535995,,,,,,,
val,01319,val:01k,70,True,True,512,640,512,640,-1.074624551881186,1.125926758360464,0.13503591986373067,-1.5425455570220947,0.12133591622114182,1.5473103114934086,0.3648043475984016,,,,,,,
val,01349,val:01k,22,True,True,512,640,512,640,0.10395973532700964,-0.26092206653913763,0.5389439240098,0.22698965668678284,-0.11761883646249771,0.25565307534542847,0.847297220483682,,,,,,,
val,01379,val:01k,27,True,True,512,640,512,640,-2.3904771143833727,-8.896757717237335,0.4661688795313239,-2.5070009231567383,-8.814881324768066,9.164452323977335,0.7955624047224399,,,,,,,
val,01409,val:01k,12,True,True,512,640,512,640,1.0005443101964033,-1.1175189098507303,0.28766951165162025,0.7574044466018677,-1.5135552883148193,1.6924866636160054,0.45341252304320595,,,,,,,
val,01439,val:01k,11,True,True,512,640,512,640,0.2377353914484388,-0.42850278522593044,0.18123156395740808,0.25072064995765686,-1.0818780660629272,1.110549861169344,0.40344114561565186,,,,,,,
val,01469,val:01k,9,True,True,512,640,512,640,0.3038625135505981,0.09761860648001175,0.30987001387402413,-0.3638588786125183,-0.031313519924879074,0.3652038062168097,0.5309318370128674,,,,,,,
test,00001,test:00k,23,True,True,512,640,512,640,-0.4598960019779952,0.6658064369732131,0.09264163635671138,-0.9135118126869202,0.9576295614242554,1.3234644720702382,0.20022694420790357,True,0.2556768063712354,0.5086428421977561,5.9320716484495435,0.9956481818112508,1.0204154543654615,-0.07312974453057944
test,00061,test:00k,18,True,True,512,640,512,640,-1.9921642496727827,1.084154822944896,0.1597150906221941,-1.088404655456543,1.832736611366272,2.1315600344962844,0.33595042847865647,,,,,,,
test,00121,test:00k,11,True,True,512,640,512,640,2.3863027065856954,-2.3376165798487705,0.2264833315741271,0.5047060251235962,-0.8059354424476624,0.9509259220304015,0.6883278713254641,,,,,,,
test,00181,test:00k,6,True,True,512,640,512,640,0.7499688128859816,-0.49194223568343887,0.2922132597537711,0.5081278681755066,1.1480423212051392,1.2554660894244292,0.6305018890789585,,,,,,,
test,00242,test:00k,1,True,True,512,640,512,640,0.9004321703503138,-0.06675822848586677,0.23583326041698455,-0.12208956480026245,-1.4544419050216675,1.4595571646619994,0.8183297151986698,,,,,,,
test,00302,test:00k,4,True,True,512,640,512,640,-3.7304513628623113,0.2785793037658095,0.08594851978123189,1.6240782737731934,-4.303965091705322,4.600189751516791,0.6150607522589567,,,,,,,
test,00362,test:00k,9,True,True,512,640,512,640,-4.618506030761466,0.0741749487240213,0.18993004309013486,-4.236629486083984,0.2514632046222687,4.244085666623041,0.5267308489326729,,,,,,,
test,00422,test:00k,5,True,True,512,640,512,640,0.7076699853654986,-0.09172157753818055,0.44373703717719765,0.6661810278892517,-0.04080456495285034,0.6674295276960492,0.8468907968936406,,,,,,,
test,00483,test:00k,23,True,True,512,640,512,640,3.0402941904937393,-0.47380660011896225,0.16237027996685355,1.9351516962051392,-0.5521360635757446,2.0123782745862036,0.39424866208983445,,,,,,,
test,00543,test:00k,8,True,True,512,640,512,640,-1.7119499830051268,-0.41503213496309854,0.4611815568059683,-1.7807674407958984,-0.3104419708251953,1.8076246555766506,0.9034871264119974,,,,,,,
test,00603,test:00k,1,True,True,512,640,512,640,0,0,0.09288220752496272,1.3145363330841064,-3.9323549270629883,4.146253856602942,0.5586548423685742,True,0.5930330875362674,0.7668569428821638,22.575467679497446,0.9943957932071891,1.076688083470465,0.32172625339455013
test,00663,test:00k,6,True,True,512,640,512,640,5.507623747448065,0.33302072967927643,0.32395073282532394,5.351441383361816,0.8714308142662048,5.421929227093441,0.7939236008850941,,,,,,,
test,00724,test:00k,1,True,True,512,640,512,640,0.011461047532009161,0.055637492945436406,0.3225659292191267,0.04985994100570679,0.011707747355103493,0.051216062570481675,0.7472639631185223,,,,,,,
test,00784,test:00k,17,True,True,512,640,512,640,0.8903790661379389,-7.228339415544269,0.14895194503478706,-0.31126898527145386,-6.29886531829834,6.306551567953248,0.4924767740651923,,,,,,,
test,00844,test:00k,6,True,True,512,640,512,640,0.50037704565392,-0.10752109867127047,0.570322325458983,0.5061699748039246,-0.11369109153747559,0.5187809823885107,0.8445596655422324,,,,,,,
test,00904,test:00k,7,True,True,512,640,512,640,0,0,0.14092662315815688,-2.1675989627838135,0.5408974289894104,2.234066984704984,0.6867963543352453,,,,,,,
test,00965,test:00k,20,True,True,512,640,512,640,-0.4978404757517296,-0.23782809543723715,0.16417513503693043,-0.8955410122871399,-0.8066900968551636,1.2052977296305127,0.41649046273120943,,,,,,,
test,01025,test:01k,17,True,True,512,640,512,640,0.8367507145522382,-1.5128048322617929,0.2135752887930721,1.0243908166885376,-3.253220558166504,3.41069209184778,0.5869311649655112,,,,,,,
test,01085,test:01k,4,True,True,512,640,512,640,2.4237915667312677,-0.08427483743622588,0.2920908345608041,1.3976120948791504,-0.3625187575817108,1.4438626726081238,0.7577429902790962,,,,,,,
test,01145,test:01k,30,True,True,512,640,512,640,0,0,0.01166300531476736,-2.630747079849243,-2.9571728706359863,3.9579921153232225,0.26817643412548264,,,,,,,
test,01206,test:01k,18,True,True,512,640,512,640,0.3773197781801514,-0.1796950142070841,0.43973745345138016,0.37834298610687256,-0.10885878652334213,0.39369232979523455,0.8214383300081514,True,0.8290351835621756,0.5352906367005402,2.7540242186409554,0.9979404105109936,1.0047849308325185,0.0762399834387248
test,01266,test:01k,2,True,True,512,640,512,640,-0.14341706700543,-2.958394036310551,0.6138945122482256,0.13608714938163757,-3.1397552490234375,3.1427030938345175,0.8541844883683252,,,,,,,
test,01326,test:01k,4,True,True,512,640,512,640,0.759692647721522,-0.05809069673716749,0.474632112449035,0.572054922580719,-0.17122887074947357,0.5971316108086829,0.861209798693517,,,,,,,
test,01387,test:01k,20,True,True,512,640,512,640,0.2363961719700569,-3.6324672907884406,0.165136156976223,-0.5747852325439453,-3.8996567726135254,3.941789061801904,0.5430355508072107,,,,,,,
test,01447,test:01k,3,True,True,512,640,512,640,1.2134172902682394,3.6504159178233238,0.2092465520836413,0.8533843159675598,3.850038528442383,3.943483417136455,0.6858274872650175,,,,,,,
test,01507,test:01k,17,True,True,512,640,512,640,2.7177730638225057,1.2540438467837873,0.35349675244651735,2.311037302017212,0.8117699027061462,2.4494619381110088,0.7419248764442214,,,,,,,
test,01567,test:01k,12,True,True,512,640,512,640,0.44053309389488504,-0.5611596395853553,0.31585884355008603,0.41645821928977966,0.34903576970100403,0.5433814654041731,0.8537900730510574,,,,,,,
test,01628,test:01k,7,True,True,512,640,512,640,5.0793801837455135,2.1837774738368694,0.46508934097364546,4.902568340301514,1.8346837759017944,5.234619459796863,0.7766466838641115,,,,,,,
test,01688,test:01k,13,True,False,512,640,512,640,0,0,0.005779102514497936,,,,,,,,,,,
